id,run_id,pipeline_name,batch_id,log_date,log_hour,error_request_count,total_request_count,error_rate,distinct_error_hosts
272977,16,hive,6,1995-07-11,10,0,375,0.00,0
272978,16,hive,6,1995-07-11,11,3,483,0.62,2
272979,16,hive,6,1995-07-11,12,0,408,0.00,0
272980,16,hive,6,1995-07-11,13,0,510,0.00,0
272981,16,hive,6,1995-07-11,14,4,571,0.70,2
272982,16,hive,6,1995-07-11,15,11,660,1.67,5
272983,16,hive,6,1995-07-11,16,2,542,0.37,2
272984,16,hive,6,1995-07-11,17,3,497,0.60,1
272985,16,hive,6,1995-07-11,18,1,563,0.18,1
272986,16,hive,6,1995-07-11,19,3,552,0.54,3
272987,16,hive,6,1995-07-11,20,5,559,0.89,4
272988,16,hive,6,1995-07-11,21,4,455,0.88,2
272989,16,hive,6,1995-07-11,22,1,468,0.21,1
272990,16,hive,6,1995-07-11,23,2,422,0.47,1
272991,16,hive,6,1995-07-12,0,1,310,0.32,1
272992,16,hive,6,1995-07-12,1,2,231,0.87,1
272993,16,hive,6,1995-07-12,2,2,292,0.68,1
272994,16,hive,6,1995-07-12,3,0,175,0.00,0
272995,16,hive,6,1995-07-12,4,0,110,0.00,0
272996,16,hive,6,1995-07-12,5,1,174,0.57,1
272997,16,hive,6,1995-07-12,6,2,312,0.64,2
272998,16,hive,6,1995-07-12,7,0,221,0.00,0
272999,16,hive,6,1995-07-12,8,0,364,0.00,0
273000,16,hive,6,1995-07-12,9,0,551,0.00,0
273001,16,hive,6,1995-07-12,10,67,585,11.45,3
273002,16,hive,6,1995-07-12,11,0,560,0.00,0
273003,16,hive,6,1995-07-12,12,4,620,0.65,2
273004,16,hive,6,1995-07-12,13,1,606,0.17,1
273005,16,hive,6,1995-07-12,14,4,417,0.96,1
273006,16,hive,6,1995-07-12,15,2,500,0.40,2
273007,16,hive,6,1995-07-12,16,2,696,0.29,2
273008,16,hive,6,1995-07-12,17,2,623,0.32,1
273009,16,hive,6,1995-07-12,18,4,591,0.68,2
273010,16,hive,6,1995-07-12,19,2,624,0.32,2
273011,16,hive,6,1995-07-12,20,1,942,0.11,1
273012,16,hive,6,1995-07-12,21,5,914,0.55,4
273013,16,hive,6,1995-07-12,22,8,932,0.86,4
273014,16,hive,6,1995-07-12,23,1,884,0.11,1
273015,16,hive,6,1995-07-13,0,0,568,0.00,0
273016,16,hive,6,1995-07-13,1,3,814,0.37,1
273017,16,hive,6,1995-07-13,2,0,817,0.00,0
273018,16,hive,6,1995-07-13,3,3,541,0.55,1
273019,16,hive,6,1995-07-13,4,0,394,0.00,0
273020,16,hive,6,1995-07-13,5,1,214,0.47,1
273021,16,hive,6,1995-07-13,6,3,616,0.49,2
273022,16,hive,6,1995-07-13,7,0,759,0.00,0
273023,16,hive,6,1995-07-13,8,4,1226,0.33,2
273024,16,hive,6,1995-07-13,9,4,1640,0.24,4
273025,16,hive,6,1995-07-13,10,3,1287,0.23,2
273026,16,hive,6,1995-07-13,11,2,1296,0.15,2
273027,16,hive,6,1995-07-13,12,3,1020,0.29,2
273028,16,hive,6,1995-07-13,13,0,764,0.00,0
273029,16,hive,6,1995-07-13,14,2,862,0.23,2
273030,16,hive,6,1995-07-13,15,1,923,0.11,1
273031,16,hive,6,1995-07-13,16,3,730,0.41,3
273032,16,hive,6,1995-07-13,17,4,658,0.61,3
273033,16,hive,6,1995-07-13,18,0,841,0.00,0
273034,16,hive,6,1995-07-13,19,0,362,0.00,0
273035,16,hive,6,1995-07-13,20,3,491,0.61,3
273036,16,hive,6,1995-07-13,21,1,955,0.10,1
273037,16,hive,6,1995-07-13,22,1,993,0.10,1
273038,16,hive,6,1995-07-13,23,3,694,0.43,3
273039,16,hive,6,1995-07-14,0,2,798,0.25,1
273040,16,hive,6,1995-07-14,1,3,505,0.59,2
273041,16,hive,6,1995-07-14,2,1,398,0.25,1
273042,16,hive,6,1995-07-14,3,0,320,0.00,0
273043,16,hive,6,1995-07-14,4,0,317,0.00,0
273044,16,hive,6,1995-07-14,5,1,363,0.28,1
273045,16,hive,6,1995-07-14,6,1,305,0.33,1
273046,16,hive,6,1995-07-14,7,0,305,0.00,0
273047,16,hive,6,1995-07-14,8,0,437,0.00,0
273048,16,hive,6,1995-07-14,9,8,485,1.65,3
273049,16,hive,6,1995-07-14,10,2,460,0.43,2
273050,16,hive,6,1995-07-14,11,4,562,0.71,3
273051,16,hive,6,1995-07-14,12,0,597,0.00,0
273133,16,hive,6,1995-07-17,22,9,716,1.26,7
273134,16,hive,6,1995-07-17,23,5,539,0.93,2
273135,16,hive,6,1995-07-18,0,1,540,0.19,1
273136,16,hive,6,1995-07-18,1,1,370,0.27,1
273137,16,hive,6,1995-07-18,2,0,322,0.00,0
273138,16,hive,6,1995-07-18,3,0,118,0.00,0
273139,16,hive,6,1995-07-18,4,0,24,0.00,0
273140,16,hive,6,1995-07-18,5,0,110,0.00,0
273141,16,hive,6,1995-07-18,6,0,72,0.00,0
273142,16,hive,6,1995-07-18,7,0,76,0.00,0
273143,16,hive,6,1995-07-18,8,0,176,0.00,0
273144,16,hive,6,1995-07-18,9,4,519,0.77,1
273145,16,hive,6,1995-07-18,10,17,446,3.81,5
273146,16,hive,6,1995-07-18,11,0,365,0.00,0
273147,16,hive,6,1995-07-18,12,12,706,1.70,4
273148,16,hive,6,1995-07-18,13,2,498,0.40,2
273149,16,hive,6,1995-07-18,14,2,361,0.55,2
273150,16,hive,6,1995-07-18,15,3,638,0.47,3
273151,16,hive,6,1995-07-18,16,5,622,0.80,2
273152,16,hive,6,1995-07-18,17,0,394,0.00,0
273153,16,hive,6,1995-07-18,18,1,308,0.32,1
273154,16,hive,6,1995-07-18,19,1,505,0.20,1
273155,16,hive,6,1995-07-18,20,2,441,0.45,2
273156,16,hive,6,1995-07-18,21,1,642,0.16,1
273157,16,hive,6,1995-07-18,22,6,483,1.24,3
273158,16,hive,6,1995-07-18,23,3,546,0.55,2
273159,16,hive,6,1995-07-19,0,0,376,0.00,0
273160,16,hive,6,1995-07-19,1,1,396,0.25,1
273161,16,hive,6,1995-07-19,2,3,277,1.08,2
273162,16,hive,6,1995-07-19,3,0,258,0.00,0
273163,16,hive,6,1995-07-19,4,1,207,0.48,1
273164,16,hive,6,1995-07-19,5,0,241,0.00,0
273165,16,hive,6,1995-07-19,6,0,209,0.00,0
273166,16,hive,6,1995-07-19,7,2,448,0.45,1
273167,16,hive,6,1995-07-19,8,0,421,0.00,0
273168,16,hive,6,1995-07-19,9,1,300,0.33,1
273169,16,hive,6,1995-07-19,10,1,524,0.19,1
273170,16,hive,6,1995-07-19,11,6,1019,0.59,5
273171,16,hive,6,1995-07-19,12,0,534,0.00,0
273172,16,hive,6,1995-07-19,13,1,579,0.17,1
273173,16,hive,6,1995-07-19,14,1,454,0.22,1
273174,16,hive,6,1995-07-19,15,9,713,1.26,2
273175,16,hive,6,1995-07-19,16,2,604,0.33,1
273176,16,hive,6,1995-07-19,17,6,555,1.08,4
273177,16,hive,6,1995-07-19,18,1,474,0.21,1
273178,16,hive,6,1995-07-19,19,3,347,0.86,2
273179,16,hive,6,1995-07-19,20,4,386,1.04,3
273180,16,hive,6,1995-07-19,21,2,551,0.36,2
273181,16,hive,6,1995-07-19,22,9,447,2.01,3
273182,16,hive,6,1995-07-19,23,0,518,0.00,0
273183,16,hive,6,1995-07-20,0,4,556,0.72,2
273184,16,hive,6,1995-07-20,1,3,370,0.81,1
273185,16,hive,6,1995-07-20,2,7,261,2.68,2
273186,16,hive,6,1995-07-20,3,2,204,0.98,1
273187,16,hive,6,1995-07-20,4,0,204,0.00,0
273188,16,hive,6,1995-07-20,5,2,170,1.18,2
273189,16,hive,6,1995-07-20,6,0,113,0.00,0
273190,16,hive,6,1995-07-20,7,0,183,0.00,0
273191,16,hive,6,1995-07-20,8,1,460,0.22,1
273192,16,hive,6,1995-07-20,9,3,490,0.61,1
273193,16,hive,6,1995-07-20,10,2,765,0.26,1
273194,16,hive,6,1995-07-20,11,1,617,0.16,1
273195,16,hive,6,1995-07-20,12,7,697,1.00,2
273196,16,hive,6,1995-07-20,13,2,591,0.34,2
273197,16,hive,6,1995-07-20,14,0,425,0.00,0
273198,16,hive,6,1995-07-20,15,4,710,0.56,3
273199,16,hive,6,1995-07-20,16,6,471,1.27,2
273200,16,hive,6,1995-07-20,17,2,547,0.37,2
273201,16,hive,6,1995-07-20,18,0,291,0.00,0
273202,16,hive,6,1995-07-20,19,3,405,0.74,3
273203,16,hive,6,1995-07-20,20,2,572,0.35,2
273204,16,hive,6,1995-07-20,21,2,720,0.28,2
273205,16,hive,6,1995-07-20,22,6,668,0.90,3
273206,16,hive,6,1995-07-20,23,2,516,0.39,2
273207,16,hive,6,1995-07-21,0,4,390,1.03,2
273208,16,hive,6,1995-07-21,1,0,343,0.00,0
273209,16,hive,6,1995-07-21,2,3,333,0.90,2
273210,16,hive,6,1995-07-21,3,0,174,0.00,0
273211,16,hive,6,1995-07-21,4,0,144,0.00,0
273212,16,hive,6,1995-07-21,5,2,302,0.66,1
273213,16,hive,6,1995-07-21,6,2,200,1.00,2
273214,16,hive,6,1995-07-21,7,0,326,0.00,0
273215,16,hive,6,1995-07-21,8,0,402,0.00,0
273216,16,hive,6,1995-07-21,9,3,518,0.58,1
273217,16,hive,6,1995-07-21,10,2,565,0.35,2
273218,16,hive,6,1995-07-21,11,2,570,0.35,2
273219,16,hive,6,1995-07-21,12,1,704,0.14,1
273220,16,hive,6,1995-07-21,13,1,835,0.12,1
273221,16,hive,6,1995-07-21,14,17,497,3.42,3
273222,16,hive,6,1995-07-21,15,2,490,0.41,2
273223,16,hive,6,1995-07-21,16,4,514,0.78,3
273224,16,hive,6,1995-07-21,17,4,433,0.92,2
273225,16,hive,6,1995-07-21,18,1,209,0.48,1
273226,16,hive,6,1995-07-21,19,2,351,0.57,1
273227,16,hive,6,1995-07-21,20,0,427,0.00,0
273228,16,hive,6,1995-07-21,21,1,712,0.14,1
273229,16,hive,6,1995-07-21,22,5,445,1.12,2
273230,16,hive,6,1995-07-21,23,0,275,0.00,0
273231,16,hive,6,1995-07-22,0,1,266,0.38,1
273232,16,hive,6,1995-07-22,1,0,232,0.00,0
273233,16,hive,6,1995-07-22,2,0,250,0.00,0
273234,16,hive,6,1995-07-22,3,0,182,0.00,0
273235,16,hive,6,1995-07-22,4,1,188,0.53,1
273236,16,hive,6,1995-07-22,5,8,116,6.90,1
273237,16,hive,6,1995-07-22,6,0,96,0.00,0
273238,16,hive,6,1995-07-22,7,0,205,0.00,0
273239,16,hive,6,1995-07-22,8,0,535,0.00,0
273240,16,hive,6,1995-07-22,9,3,379,0.79,2
273241,16,hive,6,1995-07-22,10,0,276,0.00,0
273242,16,hive,6,1995-07-22,11,3,305,0.98,1
273243,16,hive,6,1995-07-22,12,1,348,0.29,1
273244,16,hive,6,1995-07-22,13,2,311,0.64,2
273245,16,hive,6,1995-07-22,14,3,499,0.60,2
273246,16,hive,6,1995-07-22,15,5,476,1.05,2
273247,16,hive,6,1995-07-22,16,1,348,0.29,1
273248,16,hive,6,1995-07-22,17,2,259,0.77,1
273249,16,hive,6,1995-07-22,18,4,261,1.53,2
273250,16,hive,6,1995-07-22,19,1,201,0.50,1
273251,16,hive,6,1995-07-22,20,0,305,0.00,0
273252,16,hive,6,1995-07-22,21,1,178,0.56,1
273253,16,hive,6,1995-07-22,22,1,262,0.38,1
273254,16,hive,6,1995-07-22,23,2,473,0.42,1
273255,16,hive,6,1995-07-23,0,0,299,0.00,0
273256,16,hive,6,1995-07-23,1,1,360,0.28,1
273257,16,hive,6,1995-07-23,2,1,267,0.37,1
273258,16,hive,6,1995-07-23,3,0,103,0.00,0
273259,16,hive,6,1995-07-23,4,3,127,2.36,1
273260,16,hive,6,1995-07-23,5,2,130,1.54,1
273261,16,hive,6,1995-07-23,6,0,172,0.00,0
273262,16,hive,6,1995-07-23,7,0,96,0.00,0
273263,16,hive,6,1995-07-23,8,1,369,0.27,1
273264,16,hive,6,1995-07-23,9,2,479,0.42,1
273265,16,hive,6,1995-07-23,10,1,325,0.31,1
273266,16,hive,6,1995-07-23,11,3,276,1.09,3
273267,16,hive,6,1995-07-23,12,0,222,0.00,0
273268,16,hive,6,1995-07-23,13,0,290,0.00,0
273269,16,hive,6,1995-07-23,14,1,437,0.23,1
273270,16,hive,6,1995-07-23,15,3,305,0.98,2
273271,16,hive,6,1995-07-23,16,1,506,0.20,1
273272,16,hive,6,1995-07-23,17,2,417,0.48,1
273273,16,hive,6,1995-07-23,18,1,424,0.24,1
273274,16,hive,6,1995-07-23,19,0,299,0.00,0
273275,16,hive,6,1995-07-23,20,5,598,0.84,1
273276,16,hive,6,1995-07-23,21,0,512,0.00,0
273277,16,hive,6,1995-07-23,22,6,454,1.32,2
273278,16,hive,6,1995-07-23,23,2,427,0.47,1
273279,16,hive,6,1995-07-24,0,14,250,5.60,2
273280,16,hive,6,1995-07-24,1,0,236,0.00,0
273281,16,hive,6,1995-07-24,2,2,251,0.80,2
273282,16,hive,6,1995-07-24,3,1,167,0.60,1
273283,16,hive,6,1995-07-24,4,2,106,1.89,2
273284,16,hive,6,1995-07-24,5,0,199,0.00,0
273285,16,hive,6,1995-07-24,6,3,136,2.21,2
273286,16,hive,6,1995-07-24,7,1,220,0.45,1
273287,16,hive,6,1995-07-24,8,2,418,0.48,2
273288,16,hive,6,1995-07-24,9,1,308,0.32,1
273289,16,hive,6,1995-07-24,10,4,268,1.49,3
273290,16,hive,6,1995-07-24,11,1,295,0.34,1
273291,16,hive,6,1995-07-24,12,3,585,0.51,2
273292,16,hive,6,1995-07-24,13,3,472,0.64,3
273293,16,hive,6,1995-07-24,14,2,344,0.58,2
273294,16,hive,6,1995-07-24,15,0,458,0.00,0
272727,16,hive,6,1995-07-01,0,2,657,0.30,1
272890,16,hive,6,1995-07-07,19,6,507,1.18,3
272891,16,hive,6,1995-07-07,20,5,804,0.62,5
272892,16,hive,6,1995-07-07,21,7,589,1.19,5
272893,16,hive,6,1995-07-07,22,4,587,0.68,3
272894,16,hive,6,1995-07-07,23,9,855,1.05,6
272895,16,hive,6,1995-07-08,0,4,534,0.75,3
272896,16,hive,6,1995-07-08,1,3,308,0.97,2
272897,16,hive,6,1995-07-08,2,10,277,3.61,2
272898,16,hive,6,1995-07-08,3,0,151,0.00,0
272899,16,hive,6,1995-07-08,4,0,161,0.00,0
272900,16,hive,6,1995-07-08,5,1,57,1.75,1
272901,16,hive,6,1995-07-08,6,0,118,0.00,0
272902,16,hive,6,1995-07-08,7,1,189,0.53,1
272903,16,hive,6,1995-07-08,8,0,176,0.00,0
272904,16,hive,6,1995-07-08,9,2,197,1.02,1
272905,16,hive,6,1995-07-08,10,4,347,1.15,2
272906,16,hive,6,1995-07-08,11,0,283,0.00,0
272907,16,hive,6,1995-07-08,12,5,518,0.97,2
272908,16,hive,6,1995-07-08,13,1,329,0.30,1
272909,16,hive,6,1995-07-08,14,1,478,0.21,1
272910,16,hive,6,1995-07-08,15,7,412,1.70,3
272911,16,hive,6,1995-07-08,16,0,488,0.00,0
272912,16,hive,6,1995-07-08,17,4,500,0.80,2
272913,16,hive,6,1995-07-08,18,0,309,0.00,0
272914,16,hive,6,1995-07-08,19,1,378,0.26,1
272915,16,hive,6,1995-07-08,20,0,336,0.00,0
272916,16,hive,6,1995-07-08,21,3,314,0.96,2
272917,16,hive,6,1995-07-08,22,7,465,1.51,3
272918,16,hive,6,1995-07-08,23,1,707,0.14,1
272919,16,hive,6,1995-07-09,0,3,405,0.74,3
272920,16,hive,6,1995-07-09,1,0,297,0.00,0
272921,16,hive,6,1995-07-09,2,0,252,0.00,0
272922,16,hive,6,1995-07-09,3,1,248,0.40,1
272923,16,hive,6,1995-07-09,4,0,188,0.00,0
272924,16,hive,6,1995-07-09,5,0,75,0.00,0
272925,16,hive,6,1995-07-09,6,0,137,0.00,0
272926,16,hive,6,1995-07-09,7,0,104,0.00,0
272927,16,hive,6,1995-07-09,8,0,134,0.00,0
272928,16,hive,6,1995-07-09,9,4,267,1.50,1
272929,16,hive,6,1995-07-09,10,6,296,2.03,2
272930,16,hive,6,1995-07-09,11,0,278,0.00,0
272931,16,hive,6,1995-07-09,12,1,291,0.34,1
272932,16,hive,6,1995-07-09,13,0,281,0.00,0
272933,16,hive,6,1995-07-09,14,0,349,0.00,0
272934,16,hive,6,1995-07-09,15,2,310,0.65,1
272935,16,hive,6,1995-07-09,16,3,511,0.59,3
272936,16,hive,6,1995-07-09,17,0,346,0.00,0
272937,16,hive,6,1995-07-09,18,4,403,0.99,2
272938,16,hive,6,1995-07-09,19,10,327,3.06,6
272939,16,hive,6,1995-07-09,20,6,494,1.21,3
272940,16,hive,6,1995-07-09,21,2,543,0.37,2
272941,16,hive,6,1995-07-09,22,7,357,1.96,2
272942,16,hive,6,1995-07-09,23,0,446,0.00,0
272943,16,hive,6,1995-07-10,0,2,510,0.39,1
272944,16,hive,6,1995-07-10,1,5,329,1.52,1
272945,16,hive,6,1995-07-10,2,3,171,1.75,2
272946,16,hive,6,1995-07-10,3,1,121,0.83,1
272947,16,hive,6,1995-07-10,4,0,132,0.00,0
272948,16,hive,6,1995-07-10,5,0,162,0.00,0
272949,16,hive,6,1995-07-10,6,1,202,0.50,1
272950,16,hive,6,1995-07-10,7,3,210,1.43,1
272951,16,hive,6,1995-07-10,8,0,404,0.00,0
272952,16,hive,6,1995-07-10,9,1,418,0.24,1
272953,16,hive,6,1995-07-10,10,2,576,0.35,2
272954,16,hive,6,1995-07-10,11,1,446,0.22,1
272955,16,hive,6,1995-07-10,12,1,470,0.21,1
272956,16,hive,6,1995-07-10,13,1,310,0.32,1
272957,16,hive,6,1995-07-10,14,4,383,1.04,3
272958,16,hive,6,1995-07-10,15,5,458,1.09,5
272959,16,hive,6,1995-07-10,16,5,607,0.82,3
272960,16,hive,6,1995-07-10,17,4,573,0.70,2
272961,16,hive,6,1995-07-10,18,8,546,1.47,5
272962,16,hive,6,1995-07-10,19,5,467,1.07,2
272963,16,hive,6,1995-07-10,20,3,591,0.51,2
272964,16,hive,6,1995-07-10,21,7,667,1.05,4
272965,16,hive,6,1995-07-10,22,10,526,1.90,3
272966,16,hive,6,1995-07-10,23,11,591,1.86,4
272967,16,hive,6,1995-07-11,0,7,379,1.85,3
272968,16,hive,6,1995-07-11,1,30,453,6.62,4
272969,16,hive,6,1995-07-11,2,1,221,0.45,1
272970,16,hive,6,1995-07-11,3,5,271,1.85,3
273052,16,hive,6,1995-07-14,13,1,679,0.15,1
273053,16,hive,6,1995-07-14,14,2,739,0.27,1
273054,16,hive,6,1995-07-14,15,4,680,0.59,2
273055,16,hive,6,1995-07-14,16,0,593,0.00,0
273056,16,hive,6,1995-07-14,17,24,760,3.16,3
273057,16,hive,6,1995-07-14,18,0,597,0.00,0
273058,16,hive,6,1995-07-14,19,0,657,0.00,0
273059,16,hive,6,1995-07-14,20,8,455,1.76,4
273060,16,hive,6,1995-07-14,21,1,646,0.15,1
273061,16,hive,6,1995-07-14,22,1,838,0.12,1
273062,16,hive,6,1995-07-14,23,1,647,0.15,1
273063,16,hive,6,1995-07-15,0,4,336,1.19,2
273064,16,hive,6,1995-07-15,1,1,471,0.21,1
273065,16,hive,6,1995-07-15,2,2,364,0.55,1
273066,16,hive,6,1995-07-15,3,2,354,0.56,1
273067,16,hive,6,1995-07-15,4,0,183,0.00,0
273068,16,hive,6,1995-07-15,5,8,203,3.94,1
273069,16,hive,6,1995-07-15,6,0,210,0.00,0
273070,16,hive,6,1995-07-15,7,3,258,1.16,2
273071,16,hive,6,1995-07-15,8,0,323,0.00,0
273072,16,hive,6,1995-07-15,9,0,419,0.00,0
273073,16,hive,6,1995-07-15,10,6,576,1.04,3
273074,16,hive,6,1995-07-15,11,0,469,0.00,0
273075,16,hive,6,1995-07-15,12,1,538,0.19,1
273076,16,hive,6,1995-07-15,13,1,459,0.22,1
273077,16,hive,6,1995-07-15,14,2,428,0.47,1
273078,16,hive,6,1995-07-15,15,1,632,0.16,1
273079,16,hive,6,1995-07-15,16,0,539,0.00,0
273080,16,hive,6,1995-07-15,17,2,333,0.60,2
273081,16,hive,6,1995-07-15,18,1,566,0.18,1
273082,16,hive,6,1995-07-15,19,1,488,0.20,1
273083,16,hive,6,1995-07-15,20,0,525,0.00,0
273084,16,hive,6,1995-07-15,21,3,522,0.57,2
273085,16,hive,6,1995-07-15,22,10,697,1.43,6
273086,16,hive,6,1995-07-15,23,5,659,0.76,2
273087,16,hive,6,1995-07-16,0,1,595,0.17,1
273088,16,hive,6,1995-07-16,1,2,621,0.32,2
273089,16,hive,6,1995-07-16,2,0,315,0.00,0
273090,16,hive,6,1995-07-16,3,1,171,0.58,1
273091,16,hive,6,1995-07-16,4,0,221,0.00,0
273092,16,hive,6,1995-07-16,5,0,158,0.00,0
273093,16,hive,6,1995-07-16,6,0,273,0.00,0
273094,16,hive,6,1995-07-16,7,3,293,1.02,2
273095,16,hive,6,1995-07-16,8,0,352,0.00,0
273096,16,hive,6,1995-07-16,9,2,335,0.60,1
273097,16,hive,6,1995-07-16,10,2,504,0.40,2
273098,16,hive,6,1995-07-16,11,9,480,1.88,2
273099,16,hive,6,1995-07-16,12,0,391,0.00,0
273100,16,hive,6,1995-07-16,13,7,505,1.39,2
273101,16,hive,6,1995-07-16,14,0,642,0.00,0
273102,16,hive,6,1995-07-16,15,5,618,0.81,2
273103,16,hive,6,1995-07-16,16,0,490,0.00,0
273104,16,hive,6,1995-07-16,17,0,686,0.00,0
273105,16,hive,6,1995-07-16,18,4,821,0.49,4
273106,16,hive,6,1995-07-16,19,4,714,0.56,3
273107,16,hive,6,1995-07-16,20,6,752,0.80,2
273108,16,hive,6,1995-07-16,21,5,802,0.62,4
273109,16,hive,6,1995-07-16,22,7,857,0.82,3
273110,16,hive,6,1995-07-16,23,4,535,0.75,3
273111,16,hive,6,1995-07-17,0,3,354,0.85,2
273112,16,hive,6,1995-07-17,1,1,277,0.36,1
273113,16,hive,6,1995-07-17,2,0,112,0.00,0
273114,16,hive,6,1995-07-17,3,0,125,0.00,0
273115,16,hive,6,1995-07-17,4,0,159,0.00,0
273116,16,hive,6,1995-07-17,5,0,147,0.00,0
273117,16,hive,6,1995-07-17,6,0,221,0.00,0
273118,16,hive,6,1995-07-17,7,2,316,0.63,1
273119,16,hive,6,1995-07-17,8,2,367,0.54,2
273120,16,hive,6,1995-07-17,9,0,358,0.00,0
273121,16,hive,6,1995-07-17,10,18,702,2.56,5
273122,16,hive,6,1995-07-17,11,5,630,0.79,4
273123,16,hive,6,1995-07-17,12,4,536,0.75,3
273124,16,hive,6,1995-07-17,13,4,608,0.66,2
273125,16,hive,6,1995-07-17,14,10,717,1.39,7
273126,16,hive,6,1995-07-17,15,3,522,0.57,2
273127,16,hive,6,1995-07-17,16,10,928,1.08,5
273128,16,hive,6,1995-07-17,17,1,747,0.13,1
273129,16,hive,6,1995-07-17,18,2,583,0.34,2
273130,16,hive,6,1995-07-17,19,2,492,0.41,1
273131,16,hive,6,1995-07-17,20,1,535,0.19,1
273132,16,hive,6,1995-07-17,21,3,721,0.42,2
273295,16,hive,6,1995-07-24,16,0,417,0.00,0
273296,16,hive,6,1995-07-24,17,2,461,0.43,2
273297,16,hive,6,1995-07-24,18,0,288,0.00,0
273298,16,hive,6,1995-07-24,19,3,441,0.68,3
273299,16,hive,6,1995-07-24,20,2,267,0.75,1
273300,16,hive,6,1995-07-24,21,3,341,0.88,2
273301,16,hive,6,1995-07-24,22,0,313,0.00,0
273302,16,hive,6,1995-07-24,23,1,354,0.28,1
273303,16,hive,6,1995-07-25,0,1,346,0.29,1
273304,16,hive,6,1995-07-25,1,2,259,0.77,2
273305,16,hive,6,1995-07-25,2,0,133,0.00,0
273306,16,hive,6,1995-07-25,3,0,153,0.00,0
273307,16,hive,6,1995-07-25,4,0,140,0.00,0
273308,16,hive,6,1995-07-25,5,0,107,0.00,0
273309,16,hive,6,1995-07-25,6,1,60,1.67,1
273310,16,hive,6,1995-07-25,7,1,108,0.93,1
273311,16,hive,6,1995-07-25,8,0,240,0.00,0
273312,16,hive,6,1995-07-25,9,1,453,0.22,1
273313,16,hive,6,1995-07-25,10,10,351,2.85,5
273314,16,hive,6,1995-07-25,11,8,280,2.86,2
273315,16,hive,6,1995-07-25,12,11,548,2.01,3
273316,16,hive,6,1995-07-25,13,2,493,0.41,1
273317,16,hive,6,1995-07-25,14,7,401,1.75,3
273318,16,hive,6,1995-07-25,15,0,363,0.00,0
273319,16,hive,6,1995-07-25,16,1,752,0.13,1
273320,16,hive,6,1995-07-25,17,8,442,1.81,4
273321,16,hive,6,1995-07-25,18,0,316,0.00,0
273322,16,hive,6,1995-07-25,19,4,269,1.49,3
273323,16,hive,6,1995-07-25,20,6,507,1.18,4
273324,16,hive,6,1995-07-25,21,2,244,0.82,2
273325,16,hive,6,1995-07-25,22,12,322,3.73,2
273326,16,hive,6,1995-07-25,23,6,438,1.37,3
273327,16,hive,6,1995-07-26,0,3,192,1.56,3
273328,16,hive,6,1995-07-26,1,1,269,0.37,1
273329,16,hive,6,1995-07-26,2,1,239,0.42,1
273330,16,hive,6,1995-07-26,3,0,190,0.00,0
273331,16,hive,6,1995-07-26,4,0,100,0.00,0
273332,16,hive,6,1995-07-26,5,0,74,0.00,0
273333,16,hive,6,1995-07-26,6,1,206,0.49,1
273334,16,hive,6,1995-07-26,7,1,123,0.81,1
273335,16,hive,6,1995-07-26,8,4,284,1.41,2
273336,16,hive,6,1995-07-26,9,1,224,0.45,1
273337,16,hive,6,1995-07-26,10,3,376,0.80,3
273338,16,hive,6,1995-07-26,11,6,335,1.79,3
273339,16,hive,6,1995-07-26,12,3,282,1.06,2
273340,16,hive,6,1995-07-26,13,1,481,0.21,1
273341,16,hive,6,1995-07-26,14,1,490,0.20,1
273342,16,hive,6,1995-07-26,15,4,444,0.90,4
273343,16,hive,6,1995-07-26,16,0,319,0.00,0
273344,16,hive,6,1995-07-26,17,7,364,1.92,2
273345,16,hive,6,1995-07-26,18,2,494,0.40,1
273346,16,hive,6,1995-07-26,19,2,291,0.69,1
273347,16,hive,6,1995-07-26,20,0,311,0.00,0
273348,16,hive,6,1995-07-26,21,0,354,0.00,0
273349,16,hive,6,1995-07-26,22,5,435,1.15,4
273350,16,hive,6,1995-07-26,23,2,386,0.52,1
273351,16,hive,6,1995-07-27,0,2,392,0.51,1
273352,16,hive,6,1995-07-27,1,1,219,0.46,1
273353,16,hive,6,1995-07-27,2,0,165,0.00,0
273354,16,hive,6,1995-07-27,3,1,114,0.88,1
273355,16,hive,6,1995-07-27,4,1,182,0.55,1
273356,16,hive,6,1995-07-27,5,2,160,1.25,2
273357,16,hive,6,1995-07-27,6,1,157,0.64,1
273358,16,hive,6,1995-07-27,7,7,220,3.18,1
273359,16,hive,6,1995-07-27,8,1,342,0.29,1
273360,16,hive,6,1995-07-27,9,4,283,1.41,2
273361,16,hive,6,1995-07-27,10,1,346,0.29,1
273362,16,hive,6,1995-07-27,11,0,367,0.00,0
273363,16,hive,6,1995-07-27,12,0,363,0.00,0
273364,16,hive,6,1995-07-27,13,0,291,0.00,0
273365,16,hive,6,1995-07-27,14,1,524,0.19,1
273366,16,hive,6,1995-07-27,15,3,377,0.80,2
273367,16,hive,6,1995-07-27,16,0,325,0.00,0
273368,16,hive,6,1995-07-27,17,0,315,0.00,0
273369,16,hive,6,1995-07-27,18,0,219,0.00,0
273370,16,hive,6,1995-07-27,19,2,279,0.72,1
273371,16,hive,6,1995-07-27,20,0,311,0.00,0
273372,16,hive,6,1995-07-27,21,8,363,2.20,2
273373,16,hive,6,1995-07-27,22,0,314,0.00,0
273374,16,hive,6,1995-07-27,23,8,269,2.97,2
